Team,Ranking,Sport
Brazil,0.333333333,Taekwondo
Brazil,0.3125,Athletics
Brazil,0.3,Boxing
Brazil,0.3,Gymnastics
Brazil,0.285714286,Judo
Brazil,0.285714286,Sailing
Brazil,0.277777778,Athletics
Brazil,0.25,Sailing
Brazil,0.25,Taekwondo
Brazil,0.25,Equestrianism
Brazil,0.2,Judo
Brazil,0.2,Boxing
Brazil,0.133333333,Swimming
Brazil,0.125,Shooting
Brazil,0.043478261,Athletics
Brazil,0.038461538,Swimming
Brazil,0.025,Athletics
Brazil,0,Badminton
Brazil,0,Athletics
Brazil,0,Handball
Brazil,0,Handball
Brazil,0,Handball
Brazil,0,Handball
Brazil,0,Handball
Brazil,0,Weightlifting
Brazil,0,Weightlifting
Brazil,0,Weightlifting
Brazil,0,Weightlifting
Brazil,0,Wrestling
Brazil,0,Wrestling
Brazil,0,Wrestling
Brazil,0,Wrestling
Brazil,0,Rowing
Brazil,0,Rowing
Brazil,0,Rowing
Brazil,0,Rowing
Brazil,0,Rowing
Brazil,0,Swimming
Brazil,0,Boxing
Brazil,0,Boxing
Brazil,0,Boxing
Brazil,0,Gymnastics
Brazil,0,Gymnastics
Brazil,0,Gymnastics
Brazil,0,Taekwondo
Brazil,0,Taekwondo
Brazil,0,Taekwondo
Brazil,0,Fencing
Brazil,0,Fencing
Brazil,0,Fencing
Brazil,0,Fencing
Brazil,0,Fencing
Brazil,0,Basketball
Brazil,0,Basketball
Brazil,0,Basketball
Brazil,0,Basketball
Brazil,0,Diving
Brazil,0,Diving
Brazil,0,Diving
Brazil,0,Diving
Brazil,0,Diving
Brazil,0,Canoeing
Brazil,0,Canoeing
Brazil,0,Canoeing
Brazil,0,Canoeing
Brazil,0,Football
Brazil,0,Tennis
Brazil,0,Tennis
Brazil,0,Tennis
Brazil,0,Tennis
Brazil,0,Tennis
Brazil,0,Cycling
Brazil,0,Cycling
Brazil,0,Cycling
Brazil,0,Cycling
Brazil,0,Cycling
Brazil,0,Hockey
Brazil,0,Water Polo
Brazil,0,Equestrianism
Brazil,0,Equestrianism
Brazil,0,Equestrianism
Brazil,0,Archery
Brazil,0,Archery
Brazil,0,Archery
Brazil,0,Synchronized Swimming
Brazil,0,Synchronized Swimming
Brazil,0,Synchronized Swimming
Brazil,0,Synchronized Swimming
Brazil,0,Synchronized Swimming
Brazil,0,Shooting
Brazil,0,Shooting
Brazil,0,Shooting
Brazil,0,Modern Pentathlon
Brazil,0,Modern Pentathlon
Brazil,0,Modern Pentathlon
Brazil,0,Modern Pentathlon
Brazil,0,Table Tennis
Brazil,0,Table Tennis
Brazil,0,Table Tennis
Brazil,0,Table Tennis
Brazil,0,Table Tennis
Brazil,0,Rhythmic Gymnastics
Brazil,0,Rhythmic Gymnastics
Brazil,0,Rhythmic Gymnastics
Brazil,0,Rhythmic Gymnastics
Brazil,0,Rugby Sevens
Brazil,0,Trampolining
Brazil,0,Triathlon
Brazil,0,Triathlon
Brazil,0,Triathlon
Brazil,0,Triathlon
Brazil,0,Triathlon
Brazil,0,Golf
British Virgin Islands,0,Athletics
British Virgin Islands,0,Athletics
British Virgin Islands,0,Athletics
British Virgin Islands,0,Athletics
British Virgin Islands,0,Athletics
British Virgin Islands,0,Swimming
Brunei,0,Badminton
Brunei,0,Athletics
Brunei,0,Athletics
Brunei,0,Athletics
Brunei,0,Athletics
Brunei,0,Swimming
Brunei,0,Shooting
Bulgaria,2.5,Rhythmic Gymnastics
Bulgaria,1.333333333,Wrestling
Bulgaria,1,Rowing
Bulgaria,1,Gymnastics
Bulgaria,0.75,Rhythmic Gymnastics
Bulgaria,0.5,Judo
Bulgaria,0.5,Weightlifting
Bulgaria,0.5,Rowing
Bulgaria,0.5,Canoeing
Bulgaria,0.333333333,Gymnastics
Bulgaria,0.333333333,Shooting
Bulgaria,0.25,Wrestling
Bulgaria,0.25,Rowing
Bulgaria,0.25,Boxing
Bulgaria,0.25,Boxing
Bulgaria,0.222222222,Weightlifting
Bulgaria,0.142857143,Athletics
Bulgaria,0.142857143,Wrestling
Bulgaria,0.111111111,Wrestling
Bulgaria,0.1,Wrestling
Bulgaria,0.045454545,Athletics
Bulgaria,0,Judo
Bulgaria,0,Judo
Bulgaria,0,Judo
Bulgaria,0,Badminton
Bulgaria,0,Badminton
Bulgaria,0,Badminton
Bulgaria,0,Badminton
Bulgaria,0,Badminton
Bulgaria,0,Sailing
Bulgaria,0,Sailing
Bulgaria,0,Sailing
Bulgaria,0,Sailing
Bulgaria,0,Athletics
Bulgaria,0,Athletics
Bulgaria,0,Athletics
Bulgaria,0,Weightlifting
Bulgaria,0,Rowing
Bulgaria,0,Swimming
Bulgaria,0,Swimming
Bulgaria,0,Swimming
Bulgaria,0,Swimming
Bulgaria,0,Swimming
Bulgaria,0,Boxing
Bulgaria,0,Boxing
Bulgaria,0,Boxing
Bulgaria,0,Gymnastics
Bulgaria,0,Gymnastics
Bulgaria,0,Fencing
Bulgaria,0,Fencing
Bulgaria,0,Canoeing
Bulgaria,0,Canoeing
Bulgaria,0,Canoeing
Bulgaria,0,Canoeing
Bulgaria,0,Tennis
Bulgaria,0,Tennis
Bulgaria,0,Tennis
Bulgaria,0,Tennis
Bulgaria,0,Cycling
Bulgaria,0,Cycling
Bulgaria,0,Cycling
Bulgaria,0,Cycling
Bulgaria,0,Equestrianism
Bulgaria,0,Equestrianism
Bulgaria,0,Archery
Bulgaria,0,Archery
Bulgaria,0,Archery
Bulgaria,0,Volleyball
Bulgaria,0,Volleyball
Bulgaria,0,Synchronized Swimming
Bulgaria,0,Shooting
Bulgaria,0,Shooting
Bulgaria,0,Shooting
Bulgaria,0,Shooting
Bulgaria,0,Modern Pentathlon
Bulgaria,0,Modern Pentathlon
Bulgaria,0,Rhythmic Gymnastics
Bulgaria,0,Rhythmic Gymnastics
Bulgaria,0,Rhythmic Gymnastics
Bulgaria,0,Beach Volleyball
Bulgaria,0,Beach Volleyball
Burkina Faso,0,Judo
Burkina Faso,0,Judo
Burkina Faso,0,Judo
Burkina Faso,0,Judo
Burkina Faso,0,Judo
Burkina Faso,0,Athletics
Burkina Faso,0,Athletics
Burkina Faso,0,Athletics
Burkina Faso,0,Athletics
Burkina Faso,0,Athletics
Burkina Faso,0,Swimming
Burkina Faso,0,Swimming
Burkina Faso,0,Swimming
Burkina Faso,0,Swimming
Burkina Faso,0,Boxing
Burkina Faso,0,Fencing
Burundi,0.333333333,Athletics
Burundi,0,Judo
Burundi,0,Judo
Burundi,0,Athletics
Burundi,0,Athletics
Burundi,0,Athletics
Burundi,0,Athletics
Burundi,0,Swimming
Burundi,0,Swimming
Burundi,0,Swimming
Burundi,0,Swimming
Cambodia,0,Judo
Cambodia,0,Athletics
Cambodia,0,Athletics
Cambodia,0,Athletics
Cambodia,0,Athletics
Cambodia,0,Athletics
Cambodia,0,Wrestling
Cambodia,0,Swimming
Cambodia,0,Swimming
Cambodia,0,Swimming
Cambodia,0,Swimming
Cambodia,0,Swimming
Cambodia,0,Taekwondo
Cambodia,0,Taekwondo
Cameroon,1,Football
Cameroon,0.5,Athletics
Cameroon,0.333333333,Athletics
Cameroon,0,Judo
Cameroon,0,Judo
Cameroon,0,Judo
Cameroon,0,Judo
Cameroon,0,Judo
Cameroon,0,Athletics
Cameroon,0,Athletics
Cameroon,0,Athletics
Cameroon,0,Weightlifting
Cameroon,0,Weightlifting
Cameroon,0,Weightlifting
Cameroon,0,Weightlifting
Cameroon,0,Wrestling
Cameroon,0,Wrestling
Cameroon,0,Wrestling
Cameroon,0,Rowing
Cameroon,0,Rowing
Cameroon,0,Swimming
Cameroon,0,Swimming
Cameroon,0,Swimming
Cameroon,0,Boxing
Cameroon,0,Boxing
Cameroon,0,Boxing
Cameroon,0,Boxing
Cameroon,0,Boxing
Cameroon,0,Football
Cameroon,0,Football
Cameroon,0,Volleyball
Cameroon,0,Table Tennis
Cameroon,0,Table Tennis
Canada,3,Football
Canada,2,Diving
Canada,2,Trampolining
Canada,2,Trampolining
Canada,1.7,Rowing
Canada,1.5,Diving
Canada,1.384615385,Football
Canada,1,Taekwondo
Canada,1,Synchronized Swimming
Canada,1,Rugby Sevens
Canada,1,Trampolining
Canada,0.9,Rowing
Canada,0.6,Canoeing
Canada,0.555555556,Swimming
Canada,0.5,Weightlifting
Canada,0.5,Diving
Canada,0.5,Tennis
Canada,0.5,Cycling
Canada,0.5,Trampolining
Canada,0.5,Triathlon
Canada,0.454545455,Equestrianism
Canada,0.428571429,Diving
Canada,0.428571429,Diving
Canada,0.4,Sailing
Canada,0.4,Wrestling
Canada,0.333333333,Taekwondo
Canada,0.333333333,Canoeing
Canada,0.315789474,Cycling
Canada,0.3,Rowing
Canada,0.25,Judo
Canada,0.25,Athletics
Canada,0.25,Wrestling
Canada,0.25,Wrestling
Canada,0.230769231,Swimming
Canada,0.2,Wrestling
Canada,0.2,Rowing
Canada,0.166666667,Gymnastics
Canada,0.166666667,Canoeing
Canada,0.166666667,Cycling
Canada,0.166666667,Triathlon
Canada,0.157894737,Canoeing
Canada,0.153846154,Athletics
Canada,0.142857143,Wrestling
Canada,0.125,Judo
Canada,0.1,Equestrianism
Canada,0.08,Rowing
Canada,0.047619048,Swimming
Canada,0.033333333,Swimming
Canada,0.023809524,Athletics
Canada,0,Judo
Canada,0,Judo
Canada,0,Judo
Canada,0,Badminton
Canada,0,Badminton
Canada,0,Badminton
Canada,0,Badminton
Canada,0,Badminton
Canada,0,Sailing
Canada,0,Sailing
Canada,0,Sailing
Canada,0,Sailing
Canada,0,Athletics
Canada,0,Athletics
Canada,0,Weightlifting
Canada,0,Weightlifting
Canada,0,Weightlifting
Canada,0,Weightlifting
Canada,0,Swimming
Canada,0,Boxing
Canada,0,Boxing
Canada,0,Boxing
Canada,0,Boxing
Canada,0,Boxing
Canada,0,Gymnastics
Canada,0,Gymnastics
Canada,0,Gymnastics
Canada,0,Gymnastics
Canada,0,Taekwondo
Canada,0,Taekwondo
Canada,0,Taekwondo
Canada,0,Fencing
Canada,0,Fencing
Canada,0,Fencing
Canada,0,Fencing
Canada,0,Fencing
Canada,0,Basketball
Canada,0,Basketball
Canada,0,Basketball
Canada,0,Canoeing
Canada,0,Football
Canada,0,Tennis
Canada,0,Tennis
Canada,0,Tennis
Canada,0,Tennis
Canada,0,Cycling
Canada,0,Cycling
Canada,0,Hockey
Canada,0,Hockey
Canada,0,Hockey
Canada,0,Water Polo
Canada,0,Water Polo
Canada,0,Water Polo
Canada,0,Equestrianism
Canada,0,Equestrianism
Canada,0,Equestrianism
Canada,0,Softball
Canada,0,Softball
Canada,0,Softball
Canada,0,Archery
Canada,0,Archery
Canada,0,Archery
Canada,0,Archery
Canada,0,Archery
Canada,0,Volleyball
Canada,0,Synchronized Swimming
Canada,0,Synchronized Swimming
Canada,0,Synchronized Swimming
Canada,0,Synchronized Swimming
Canada,0,Shooting
Canada,0,Shooting
Canada,0,Shooting
Canada,0,Shooting
Canada,0,Shooting
Canada,0,Modern Pentathlon
Canada,0,Modern Pentathlon
Canada,0,Modern Pentathlon
Canada,0,Modern Pentathlon
Canada,0,Table Tennis
Canada,0,Table Tennis
Canada,0,Table Tennis
Canada,0,Table Tennis
Canada,0,Table Tennis
Canada,0,Baseball
Canada,0,Baseball
Canada,0,Rhythmic Gymnastics
Canada,0,Rhythmic Gymnastics
Canada,0,Rhythmic Gymnastics
Canada,0,Trampolining
Canada,0,Beach Volleyball
Canada,0,Beach Volleyball
Canada,0,Beach Volleyball
Canada,0,Beach Volleyball
Canada,0,Triathlon
Canada,0,Triathlon
Canada,0,Triathlon
Canada,0,Golf
Cape Verde,0,Judo
Cape Verde,0,Athletics
Cape Verde,0,Athletics
Cape Verde,0,Athletics
Cape Verde,0,Athletics
Cape Verde,0,Athletics
Cape Verde,0,Boxing
Cape Verde,0,Boxing
Cape Verde,0,Taekwondo
Cape Verde,0,Rhythmic Gymnastics
Cape Verde,0,Rhythmic Gymnastics
Cape Verde,0,Rhythmic Gymnastics
Cayman Islands,0,Sailing
Cayman Islands,0,Sailing
Cayman Islands,0,Athletics
Cayman Islands,0,Athletics
Cayman Islands,0,Athletics
Cayman Islands,0,Athletics
Cayman Islands,0,Athletics
Cayman Islands,0,Swimming
Cayman Islands,0,Swimming
Cayman Islands,0,Swimming
Cayman Islands,0,Swimming
Central African Republic,0,Judo
Central African Republic,0,Athletics
Central African Republic,0,Athletics
Central African Republic,0,Athletics
Central African Republic,0,Athletics
Central African Republic,0,Athletics
Central African Republic,0,Wrestling
Central African Republic,0,Swimming
Central African Republic,0,Swimming
Central African Republic,0,Boxing
Central African Republic,0,Boxing
Central African Republic,0,Taekwondo
Central African Republic,0,Taekwondo
Central African Republic,0,Taekwondo
Central African Republic,0,Archery
Chad,0,Judo
Chad,0,Athletics
Chad,0,Athletics
Chad,0,Athletics
Chad,0,Athletics
Chad,0,Athletics
Chile,4,Tennis
Chile,1,Football
Chile,0,Judo
Chile,0,Judo
Chile,0,Judo
Chile,0,Judo
Chile,0,Judo
Chile,0,Sailing
Chile,0,Sailing
Chile,0,Sailing
Chile,0,Sailing
Chile,0,Athletics
Chile,0,Athletics
Chile,0,Athletics
Chile,0,Athletics
Chile,0,Athletics
Chile,0,Weightlifting
Chile,0,Weightlifting
Chile,0,Weightlifting
Chile,0,Wrestling
Chile,0,Rowing
Chile,0,Rowing
Chile,0,Rowing
Chile,0,Rowing
Chile,0,Rowing
Chile,0,Swimming
Chile,0,Swimming
Chile,0,Swimming
Chile,0,Swimming
Chile,0,Swimming
Chile,0,Gymnastics
Chile,0,Gymnastics
Chile,0,Taekwondo
Chile,0,Taekwondo
Chile,0,Taekwondo
Chile,0,Fencing
Chile,0,Fencing
Chile,0,Fencing
Chile,0,Fencing
Chile,0,Canoeing
Chile,0,Canoeing
Chile,0,Tennis
Chile,0,Tennis
Chile,0,Tennis
Chile,0,Cycling
Chile,0,Cycling
Chile,0,Cycling
Chile,0,Cycling
Chile,0,Cycling
Chile,0,Equestrianism
Chile,0,Equestrianism
Chile,0,Equestrianism
Chile,0,Equestrianism
Chile,0,Archery
Chile,0,Archery
Chile,0,Archery
Chile,0,Shooting
Chile,0,Shooting
Chile,0,Shooting
Chile,0,Shooting
Chile,0,Shooting
Chile,0,Modern Pentathlon
Chile,0,Modern Pentathlon
Chile,0,Table Tennis
Chile,0,Table Tennis
Chile,0,Table Tennis
Chile,0,Beach Volleyball
Chile,0,Triathlon
Chile,0,Triathlon
Chile,0,Triathlon
Chile,0,Triathlon
Chile,0,Golf
China,9,Table Tennis
China,4.666666667,Diving
China,4,Volleyball
China,4,Table Tennis
China,3,Taekwondo
China,3,Diving
China,2.75,Synchronized Swimming
China,2.666666667,Gymnastics
China,2.4,Gymnastics
China,2.4,Diving
China,2.333333333,Diving
China,2.25,Weightlifting
China,2,Taekwondo
China,1.666666667,Table Tennis
China,1.571428571,Synchronized Swimming
China,1.5,Archery
China,1.5,Volleyball
China,1.5,Shooting
China,1.5,Table Tennis
China,1.5,Rhythmic Gymnastics
China,1.5,Trampolining
China,1.333333333,Badminton
China,1.285714286,Synchronized Swimming
China,1.25,Badminton
China,1.166666667,Archery
China,1.111111111,Gymnastics
China,1.090909091,Badminton
China,1.090909091,Gymnastics
China,1.076923077,Diving
China,1,Weightlifting
China,1,Taekwondo
China,1,Fencing
China,1,Cycling
China,1,Hockey
China,1,Trampolining
China,0.888888889,Weightlifting
China,0.8,Boxing
China,0.8,Archery
China,0.777777778,Weightlifting
China,0.75,Trampolining
China,0.714285714,Judo
China,0.705882353,Badminton
China,0.705882353,Badminton
China,0.7,Weightlifting
China,0.666666667,Tennis
China,0.666666667,Tennis
China,0.666666667,Beach Volleyball
China,0.652173913,Swimming
China,0.636363636,Shooting
China,0.6,Gymnastics
China,0.6,Fencing
China,0.555555556,Fencing
China,0.545454545,Fencing
China,0.52173913,Volleyball
China,0.5,Judo
China,0.5,Sailing
China,0.5,Taekwondo
China,0.5,Shooting
China,0.5,Modern Pentathlon
China,0.466666667,Swimming
China,0.444444444,Boxing
China,0.444444444,Shooting
China,0.4,Cycling
China,0.380952381,Shooting
China,0.363636364,Judo
China,0.333333333,Boxing
China,0.333333333,Taekwondo
China,0.3,Rowing
China,0.3,Swimming
China,0.25,Judo
China,0.25,Judo
China,0.25,Sailing
China,0.25,Sailing
China,0.25,Wrestling
China,0.25,Fencing
China,0.25,Golf
China,0.230769231,Wrestling
China,0.2,Athletics
China,0.2,Boxing
China,0.176470588,Rowing
China,0.166666667,Wrestling
China,0.166666667,Cycling
China,0.153846154,Wrestling
China,0.153846154,Rowing
China,0.153846154,Canoeing
China,0.153846154,Cycling
China,0.15,Swimming
China,0.133333333,Canoeing
China,0.125,Athletics
China,0.125,Cycling
China,0.111111111,Sailing
China,0.111111111,Wrestling
China,0.052631579,Athletics
China,0.046511628,Athletics
China,0.038461538,Athletics
China,0,Sailing
China,0,Handball
China,0,Handball
China,0,Rowing
China,0,Rowing
China,0,Swimming
China,0,Boxing
China,0,Basketball
China,0,Basketball
China,0,Basketball
China,0,Basketball
China,0,Basketball
China,0,Canoeing
China,0,Canoeing
China,0,Football
China,0,Football
China,0,Football
China,0,Football
China,0,Tennis
China,0,Tennis
China,0,Tennis
China,0,Hockey
China,0,Hockey
China,0,Hockey
China,0,Hockey
China,0,Water Polo
China,0,Water Polo
China,0,Water Polo
China,0,Equestrianism
China,0,Equestrianism
China,0,Softball
China,0,Softball
China,0,Softball
China,0,Archery
China,0,Archery
China,0,Volleyball
China,0,Volleyball
China,0,Synchronized Swimming
China,0,Synchronized Swimming
China,0,Modern Pentathlon
China,0,Modern Pentathlon
China,0,Modern Pentathlon
China,0,Modern Pentathlon
China,0,Table Tennis
China,0,Baseball
China,0,Rhythmic Gymnastics
China,0,Rhythmic Gymnastics
China,0,Rhythmic Gymnastics
China,0,Rhythmic Gymnastics
China,0,Trampolining
China,0,Beach Volleyball
China,0,Beach Volleyball
China,0,Beach Volleyball
China,0,Beach Volleyball
China,0,Triathlon
China,0,Triathlon
China,0,Triathlon
China,0,Triathlon
China,0,Triathlon
Chinese Taipei,3,Taekwondo
Chinese Taipei,3,Archery
Chinese Taipei,2,Weightlifting
Chinese Taipei,1,Weightlifting
Chinese Taipei,0.5,Taekwondo
Chinese Taipei,0.5,Taekwondo
Chinese Taipei,0.5,Taekwondo
Chinese Taipei,0.5,Archery
Chinese Taipei,0.333333333,Weightlifting
Chinese Taipei,0.2,Table Tennis
Chinese Taipei,0,Judo
Chinese Taipei,0,Judo
Chinese Taipei,0,Judo
Chinese Taipei,0,Judo
Chinese Taipei,0,Judo
Chinese Taipei,0,Badminton
Chinese Taipei,0,Badminton
Chinese Taipei,0,Badminton
Chinese Taipei,0,Badminton
Chinese Taipei,0,Badminton
Chinese Taipei,0,Sailing
Chinese Taipei,0,Sailing
Chinese Taipei,0,Sailing
Chinese Taipei,0,Sailing
Chinese Taipei,0,Athletics
Chinese Taipei,0,Athletics
Chinese Taipei,0,Athletics
Chinese Taipei,0,Athletics
Chinese Taipei,0,Athletics
Chinese Taipei,0,Weightlifting
Chinese Taipei,0,Weightlifting
Chinese Taipei,0,Wrestling
Chinese Taipei,0,Rowing
Chinese Taipei,0,Rowing
Chinese Taipei,0,Rowing
Chinese Taipei,0,Rowing
Chinese Taipei,0,Swimming
Chinese Taipei,0,Swimming
Chinese Taipei,0,Swimming
Chinese Taipei,0,Swimming
Chinese Taipei,0,Swimming
Chinese Taipei,0,Boxing
Chinese Taipei,0,Gymnastics
Chinese Taipei,0,Gymnastics
Chinese Taipei,0,Taekwondo
Chinese Taipei,0,Fencing
Chinese Taipei,0,Diving
Chinese Taipei,0,Tennis
Chinese Taipei,0,Tennis
Chinese Taipei,0,Tennis
Chinese Taipei,0,Tennis
Chinese Taipei,0,Tennis
Chinese Taipei,0,Cycling
Chinese Taipei,0,Cycling
Chinese Taipei,0,Cycling
Chinese Taipei,0,Cycling
Chinese Taipei,0,Cycling
Chinese Taipei,0,Equestrianism
Chinese Taipei,0,Softball
Chinese Taipei,0,Softball
Chinese Taipei,0,Archery
Chinese Taipei,0,Archery
Chinese Taipei,0,Archery
Chinese Taipei,0,Shooting
Chinese Taipei,0,Shooting
Chinese Taipei,0,Shooting
Chinese Taipei,0,Shooting
Chinese Taipei,0,Shooting
Chinese Taipei,0,Table Tennis
Chinese Taipei,0,Table Tennis
Chinese Taipei,0,Table Tennis
Chinese Taipei,0,Table Tennis
Chinese Taipei,0,Baseball
Chinese Taipei,0,Baseball
Chinese Taipei,0,Golf
Colombia,1,Weightlifting
Colombia,1,Weightlifting
Colombia,0.5,Judo
Colombia,0.5,Wrestling
Colombia,0.4,Boxing
Colombia,0.333333333,Wrestling
Colombia,0.3,Cycling
Colombia,0.222222222,Weightlifting
Colombia,0.2,Weightlifting
Colombia,0.142857143,Weightlifting
Colombia,0.133333333,Cycling
Colombia,0.125,Cycling
Colombia,0.045454545,Athletics
Colombia,0.035714286,Athletics
Colombia,0,Judo
Colombia,0,Judo
Colombia,0,Judo
Colombia,0,Sailing
Colombia,0,Sailing
Colombia,0,Sailing
Colombia,0,Athletics
Colombia,0,Athletics
Colombia,0,Athletics
Colombia,0,Wrestling
Colombia,0,Wrestling
Colombia,0,Wrestling
Colombia,0,Rowing
Colombia,0,Swimming
Colombia,0,Swimming
Colombia,0,Swimming
Colombia,0,Swimming
Colombia,0,Swimming
Colombia,0,Boxing
Colombia,0,Boxing
Colombia,0,Boxing
Colombia,0,Boxing
Colombia,0,Gymnastics
Colombia,0,Gymnastics
Colombia,0,Gymnastics
Colombia,0,Gymnastics
Colombia,0,Taekwondo
Colombia,0,Taekwondo
Colombia,0,Taekwondo
Colombia,0,Taekwondo
Colombia,0,Taekwondo
Colombia,0,Fencing
Colombia,0,Fencing
Colombia,0,Fencing
Colombia,0,Fencing
Colombia,0,Diving
Colombia,0,Diving
Colombia,0,Diving
Colombia,0,Diving
Colombia,0,Diving
Colombia,0,Football
Colombia,0,Football
Colombia,0,Tennis
Colombia,0,Tennis
Colombia,0,Tennis
Colombia,0,Tennis
Colombia,0,Cycling
Colombia,0,Cycling
Colombia,0,Equestrianism
Colombia,0,Equestrianism
Colombia,0,Equestrianism
Colombia,0,Equestrianism
Colombia,0,Equestrianism
Colombia,0,Archery
Colombia,0,Archery
Colombia,0,Archery
Colombia,0,Synchronized Swimming
Colombia,0,Shooting
Colombia,0,Shooting
Colombia,0,Shooting
Colombia,0,Shooting
Colombia,0,Shooting
Colombia,0,Table Tennis
Colombia,0,Table Tennis
Colombia,0,Table Tennis
Colombia,0,Rugby Sevens
Colombia,0,Triathlon
Colombia,0,Triathlon
Colombia,0,Triathlon
Colombia,0,Golf
Comoros,0,Athletics
Comoros,0,Athletics
Comoros,0,Athletics
Comoros,0,Athletics
Comoros,0,Athletics
Comoros,0,Weightlifting
Comoros,0,Swimming
Comoros,0,Swimming
Comoros,0,Swimming
Congo Brazzaville,0,Judo
Congo Brazzaville,0,Judo
Congo Brazzaville,0,Judo
Congo Brazzaville,0,Athletics
Congo Brazzaville,0,Athletics
Congo Brazzaville,0,Athletics
Congo Brazzaville,0,Athletics
Congo Brazzaville,0,Athletics
Congo Brazzaville,0,Swimming
Congo Brazzaville,0,Swimming
Congo Brazzaville,0,Swimming
Congo Brazzaville,0,Swimming
Congo Brazzaville,0,Swimming
Congo Brazzaville,0,Boxing
Congo Brazzaville,0,Fencing
Congo Brazzaville,0,Table Tennis
Congo Brazzaville,0,Table Tennis
Congo Brazzaville,0,Table Tennis
Congo Kinshasa,0,Judo
Congo Kinshasa,0,Judo
Congo Kinshasa,0,Judo
Congo Kinshasa,0,Athletics
Congo Kinshasa,0,Athletics
Congo Kinshasa,0,Athletics
Congo Kinshasa,0,Athletics
Congo Kinshasa,0,Athletics
Congo Kinshasa,0,Swimming
Congo Kinshasa,0,Boxing
Congo Kinshasa,0,Boxing
Congo Kinshasa,0,Taekwondo
Congo Kinshasa,0,Table Tennis
Cook Islands,0,Sailing
Cook Islands,0,Sailing
Cook Islands,0,Sailing
Cook Islands,0,Athletics
Cook Islands,0,Athletics
Cook Islands,0,Athletics
